system time, time elapsed, drive_pos, drive_torque
1763922810982422994,3487149581,33.8197,0.233368,
1763922810988412712,3493139317,33.8797,0.222174,
1763922810994409985,3499136461,33.9394,0.523032,
1763922811000414999,3505141550,33.9991,0.400815,
1763922811006410365,3511136860,34.0587,0.416146,
1763922811012412343,3517138782,34.1183,0.459679,
1763922811018409042,3523135518,34.178,0.358653,
1763922811024413760,3529140255,34.2376,0.509695,
1763922811030411589,3535138047,34.2973,0.41241,
1763922811036422215,3541148802,34.3569,0.436448,
1763922811042411247,3547137835,34.4164,0.541924,
1763922811048413002,3553139423,34.4759,0.418921,
1763922811054426183,3559152641,34.5354,0.292074,
1763922811060414438,3565140988,34.5955,0.0848793,
1763922811066413878,3571140336,34.6552,0.54007,
1763922811072448856,3577175628,34.7146,0.572098,
1763922811078433740,3583160309,34.7742,0.503844,
1763922811084413699,3589140082,34.834,0.251005,
1763922811090418380,3595144837,34.894,0.416301,
1763922811096418264,3601145018,34.9534,0.515625,
1763922811102416205,3607142755,35.013,0.347481,
1763922811108423163,3613149843,35.0728,0.275164,
1763922811114419789,3619146506,35.1321,0.588733,
1763922811120412710,3625139372,35.1915,0.628658,
1763922811126420891,3631147460,35.2514,0.262682,
1763922811132429480,3637156178,35.3115,0.0699464,
1763922811138419049,3643145507,35.371,0.399268,
1763922811144418397,3649144836,35.4304,0.516655,
1763922811150433096,3655159758,35.4901,0.467675,
1763922811156421555,3661148272,35.55,0.317674,
1763922811162418791,3667145249,35.6097,0.296585,
1763922811168419861,3673146430,35.6693,0.478135,
1763922811174420061,3679146555,35.7287,0.584912,
1763922811180418890,3685145366,35.7884,0.408466,
1763922811186419126,3691145602,35.8481,0.302717,
1763922811192414548,3697141043,35.9075,0.356531,
1763922811198421470,3703147909,35.9674,0.289306,
1763922811204420873,3709147349,36.0272,0.271351,
1763922811210422183,3715148678,36.0869,0.336755,
1763922811216426346,3721152822,36.1465,0.308032,
1763922811222422934,3727149410,36.206,0.378109,
1763922811228422430,3733148887,36.2658,0.381533,
1763922811234427777,3739154328,36.3256,0.365164,
1763922811240421551,3745147990,36.385,0.420883,
1763922811246422380,3751148949,36.4445,0.537945,
1763922811252425561,3757152204,36.5041,0.508473,
1763922811258423686,3763150329,36.5638,0.410045,
1763922811264416811,3769143362,36.6233,0.225331,
1763922811270431678,3775158320,36.6832,0.339726,
1763922811276423340,3781149890,36.743,0.269184,
1763922811282424521,3787150979,36.8027,0.463941,
1763922811288427757,3793154400,36.8622,0.331607,
1763922811294426161,3799152581,36.9217,0.344265,
1763922811300438749,3805165503,36.9814,0.541806,
1763922811306435411,3811162184,37.0413,0.415815,
1763922811312423870,3817150754,37.1008,0.412533,
1763922811318441440,3823168157,37.1604,0.488184,
1763922811324427528,3829154023,37.2197,0.760113,
1763922811330429468,3835155944,37.2795,0.691882,
1763922811336432834,3841159385,37.3391,0.185948,
1763922811342428052,3847154491,37.399,0.140113,
1763922811348428178,3853154635,37.4586,0.391288,
1763922811354429599,3859156020,37.518,0.52673,
1763922811360424262,3865150923,37.5779,0.407993,
1763922811366430183,3871156623,37.6375,0.0585734,
1763922811372427327,3877153785,37.6972,0.376623,
1763922811378439323,3883165892,37.7567,0.530018,
1763922811384423893,3889150554,37.8165,0.438236,
1763922811390430481,3895156939,37.8759,0.552395,
1763922811396438032,3901164657,37.9355,0.457804,
1763922811402431917,3907158467,37.995,0.495765,
1763922811408431228,3913157630,38.0547,0.303391,
1763922811414434927,3919161514,38.1148,0.11417,
1763922811420431997,3925158436,38.1743,0.369219,
1763922811426433437,3931159895,38.2338,0.446701,
1763922811432442581,3937169150,38.2933,0.587188,
1763922811438423151,3943149608,38.3532,0.210568,
1763922811444433072,3949159586,38.413,0.280417,
1763922811450428012,3955154396,38.4725,0.435509,
1763922811456430619,3961157003,38.5319,0.460519,
1763922811462429208,3967155591,38.5916,0.385586,
1763922811468426463,3973152846,38.6512,0.308915,
1763922811474430736,3979157120,38.711,0.394497,
1763922811480429750,3985156115,38.7707,0.290984,
1763922811486425283,3991151648,38.8303,0.353812,
1763922811492432779,3997159181,38.8899,0.369268,
1763922811498431552,4003157917,38.9499,0.347419,
1763922811504425807,4009152172,39.0093,0.5555,
1763922811510432988,4015159372,39.0691,0.268643,
1763922811516435447,4021161812,39.1286,0.310946,
1763922811522432795,4027159178,39.1884,0.438908,
1763922811528434587,4033160970,39.2479,0.522636,
1763922811534431619,4039157984,39.3073,0.472156,
1763922811540433782,4045160147,39.3669,0.320363,
1763922811546434426,4051160791,39.4269,0.290539,
1763922811552428810,4057155323,39.4867,0.169694,
1763922811558434213,4063160578,39.5463,0.539132,
1763922811564435654,4069162019,39.6059,0.594007,
1763922811570429297,4075155663,39.6656,0.317624,
1763922811576435904,4081162269,39.7253,0.184821,
1763922811582436659,4087163043,39.7851,0.420131,
1763922811588429711,4093156076,39.8444,0.523321,
1763922811594436225,4099162590,39.904,0.355944,
1763922811600436239,4105162604,39.9638,0.426612,
1763922811606430920,4111157285,40.0232,0.599181,
1763922811612436712,4117163077,40.0826,0.506899,
1763922811618438800,4123165165,40.1428,0.236825,
1763922811624450241,4129176809,40.2026,0.126762,
1763922811630455107,4135181675,40.2627,0.466978,
1763922811636486862,4141213430,40.3219,0.494033,
1763922811642491894,4147218482,40.3814,0.524597,
1763922811648456001,4153182477,40.4344,0.204289,
1763922811653465365,4158191841,40.4909,0.292338,
1763922811659433083,4164159578,40.5499,0.472306,
1763922811665449875,4170176351,40.6032,0.479267,
1763922811670467405,4175193882,40.6597,0.585007,
1763922811676520901,4181247377,40.7193,0.40294,
1763922811682485712,4187212188,40.7787,0.536216,
1763922811688485689,4193212276,40.8387,0.385453,
1763922811694486222,4199212698,40.8985,0.247896,
1763922811700481736,4205208231,40.9582,0.416597,
1763922811706499361,4211225949,41.0177,0.451912,
1763922811712485227,4217211704,41.0774,0.514976,
1763922811718564260,4223290755,41.1369,0.251463,
1763922811724451293,4229177880,41.1897,0.467268,
1763922811729465434,4234191929,41.2464,0.481396,
1763922811735523208,4240249703,41.3058,0.510888,
1763922811741453444,4246179939,41.3587,0.417101,
1763922811746466327,4251192803,41.4151,0.464964,
1763922811752468637,4257195095,41.4747,0.573721,
1763922811758581337,4263307924,41.5344,0.345516,
1763922811764488888,4269215364,41.5945,0.00789075,
1763922811770485254,4275211730,41.6541,0.383363,
1763922811776493268,4281219911,41.7134,0.601108,
1763922811782503764,4287230425,41.7732,0.392585,
1763922811788462334,4293188902,41.826,0.238781,
1763922811793469420,4298195877,41.8827,0.502587,
1763922811799488693,4304215262,41.9423,0.363014,
1763922811805489856,4310216313,42.0018,0.463381,
1763922811811488666,4316215142,42.0615,0.514441,
1763922811817496069,4322222620,42.121,0.446513,
1763922811823496732,4328223226,42.1805,0.391908,
1763922811829485153,4334211630,42.2397,0.362613,
1763922811835488131,4340214607,42.2936,0.221205,
1763922811840472161,4345198619,42.3498,0.496294,
1763922811846530231,4351256707,42.4092,0.362786,
1763922811852460097,4357186573,42.4623,0.477485,
1763922811857473035,4362199511,42.5188,0.116676,
1763922811863530753,4368257247,42.5784,0.375324,
1763922811869493711,4374220206,42.6375,0.510566,
1763922811875462300,4380188794,42.6907,0.53155,
1763922811880472349,4385198825,42.7474,0.547982,
1763922811886485492,4391212246,42.8066,0.536145,
1763922811892508247,4397234798,42.8665,0.608329,
1763922811898468465,4403195034,42.9194,0.341874,
1763922811903477959,4408204453,42.9761,0.211517,
1763922811909444417,4414170893,43.0352,0.455435,
1763922811915462858,4420189463,43.0885,0.389449,
1763922811920480555,4425207142,43.145,0.400401,
1763922811926534365,4431260953,43.2045,0.384359,
1763922811932498565,4437225041,43.2643,0.454392,
1763922811938495634,4443222111,43.324,0.43198,
1763922811944498871,4449225347,43.3836,0.440203,
1763922811950523978,4455250732,43.4431,0.622276,
1763922811956501640,4461228302,43.4959,0.713003,
1763922811961480504,4466206962,43.5523,0.556007,
1763922811967538555,4472265143,43.6117,0.190152,
1763922811973467255,4478193916,43.6648,0.228182,
1763922811978479229,4483205835,43.7214,0.301069,
1763922811984536707,4489263201,43.781,0.460008,
1763922811990467221,4495193882,43.8338,0.451276,
1763922811995480751,4500207227,43.8904,0.511288,
1763922812001536895,4506263371,43.9498,0.398796,
1763922812007469298,4512195793,44.003,0.522762,
1763922812012484051,4517210527,44.0595,0.325129,
1763922812018538954,4523265449,44.1188,0.515265,
1763922812024469876,4529196352,44.1715,0.667268,
1763922812029482221,4534208845,44.228,0.580805,
1763922812035538309,4540264785,44.2875,0.2205,
1763922812041467082,4546193540,44.3405,0.296587,
1763922812046485261,4551211922,44.3974,0.142258,
1763922812052539331,4557265900,44.4567,0.423975,
1763922812058476864,4563203377,44.5097,0.607282,
1763922812063485949,4568212500,44.5662,0.541093,
1763922812069539927,4574266403,44.6258,0.232987,
1763922812075514978,4580241639,44.6856,0.298614,
1763922812081515937,4586242617,44.7452,0.364996,
1763922812087506395,4592233094,44.8046,0.481242,
1763922812093521761,4598248404,44.8581,0.5244,
1763922812098494458,4603221009,44.914,0.405366,
1763922812104489065,4609215652,44.9736,0.554277,
1763922812110519172,4615245833,45.027,0.15795,
1763922812115486647,4620213327,45.0763,0.175989,
1763922812120489344,4625216024,45.133,0.342403,
1763922812126599062,4631325631,45.1925,0.60592,
1763922812132476372,4637202848,45.2453,0.59752,
1763922812137486625,4642213120,45.3018,0.328183,
1763922812144578734,4649306081,45.3722,0.27109,
1763922812149488820,4654215574,45.4217,0.364188,
1763922812155542242,4660268996,45.4808,0.518505,
1763922812160923921,4665650694,45.5305,0.59302,
1763922812166542934,4671269744,45.59,0.697255,
1763922812171516391,4676243274,45.6395,0.408393,
1763922812177511220,4682237788,45.6993,0.29844,
1763922812183476308,4688202988,45.759,0.155674,
1763922812189508896,4694235465,45.8188,0.490218,
1763922812195506133,4700232868,45.8786,0.358192,
1763922812201474499,4706201067,45.938,0.404174,
1763922812207505161,4712231637,45.9976,0.283916,
1763922812213504990,4718231466,46.0573,0.539506,
1763922812219476430,4724202999,46.1171,0.38173,
1763922812225503463,4730229939,46.1766,0.421744,
1763922812231502385,4736228824,46.2362,0.45598,
1763922812237511954,4742238505,46.2957,0.599557,
1763922812243473746,4748200186,46.3551,0.715084,
1763922812249505316,4754231774,46.4151,0.198867,
1763922812255473053,4760199529,46.4748,0.0603899,
1763922812261511678,4766238321,46.5345,0.485002,
1763922812267475100,4772201576,46.594,0.461986,
1763922812273478392,4778204942,46.6537,0.449587,
1763922812279486647,4784213252,46.7066,0.238882,
1763922812284470658,4789197338,46.7562,0.240292,
1763922812289469966,4794196535,46.8122,0.293913,
1763922812295484221,4800210698,46.8656,0.361439,
1763922812300468770,4805195246,46.9149,0.404512,
1763922812305471190,4810197647,46.9718,0.545788,
1763922812311484963,4816211439,47.0244,0.550656,
1763922812316471086,4821197544,47.0738,0.603854,
1763922812321472616,4826199222,47.1301,0.417016,
1763922812327490316,4832216885,47.184,0.141685,
1763922812332465661,4837192248,47.2403,0.272287,
1763922812338472268,4843198744,47.2997,0.434025,
1763922812344474819,4849201351,47.3593,0.466688,
1763922812350475555,4855202124,47.419,0.289188,
1763922812356475514,4861201935,47.4785,0.295286,
1763922812362468751,4867195393,47.5386,0.386158,
1763922812368474839,4873201297,47.5979,0.605036,
1763922812374472760,4879199181,47.6575,0.569801,
1763922812380476590,4885203029,47.7169,0.492697,
1763922812386474493,4891200932,47.7767,0.258876,
1763922812392476229,4897202668,47.8364,0.299929,
1763922812398477299,4903203738,47.8962,0.371006,
1763922812404469924,4909196363,47.9557,0.400648,
1763922812410476124,4915202563,48.0156,0.304756,
1763922812415478821,4920205278,48.0651,0.501442,
1763922812421479539,4926206089,48.1249,0.12,
1763922812427478497,4932204955,48.1848,0.452656,
1763922812433481660,4938208136,48.2442,0.449177,
1763922812439478137,4944204613,48.3039,0.4282,
1763922812459485499,4964212160,48.5023,0.278996,
1763922812465493458,4970219952,48.5621,0.257019,
1763922812471483898,4976210374,48.6217,0.530513,
1763922812477482393,4982208870,48.6815,0.637577,
1763922812483481723,4988208199,48.7411,0.479856,
1763922812489482885,4994209454,48.8008,0.241526,
1763922812495483714,5000210264,48.8604,0.49075,
1763922812501475358,5006201778,48.9202,0.415028,
1763922812507485242,5012211793,48.9798,0.427695,
1763922812513484979,5018211548,49.0393,0.417884,
1763922812519488234,5024214803,49.0988,0.464554,
1763922812525501618,5030228409,49.1583,0.691565,
1763922812531498836,5036225720,49.2181,0.183903,
1763922812537488554,5042215216,49.278,0.201839,
1763922812543485476,5048211933,49.3375,0.529481,
1763922812549486231,5054212707,49.3969,0.45769,
1763922812555493226,5060219721,49.4569,0.29551,
1763922812561485741,5066212180,49.5165,0.132458,
1763922812567503459,5072230120,49.576,0.512819,
1763922812573487973,5078214542,49.6356,0.383054,
1763922812579498024,5084224482,49.6955,0.49503,
1763922812585497075,5090223737,49.7549,0.378453,
1763922812591488015,5096214677,49.8141,0.609603,
1763922812597503919,5102230599,49.8737,0.353601,
1763922812603500155,5108226631,49.9338,0.26009,
1763922812609490151,5114216608,49.9935,0.259357,
1763922812615513313,5120239900,50.053,0.406384,
1763922812621492475,5126219248,50.1126,0.645975,
1763922812627492138,5132218651,50.1721,0.425517,
1763922812633491208,5138217887,50.232,0.311299,
1763922812639496722,5144223124,50.2916,0.42719,
1763922812645483921,5150210342,50.351,0.684774,
1763922812651495639,5156222208,50.4105,0.533865,
1763922812657491598,5162217981,50.4704,0.425932,
1763922812663487112,5168213496,50.5298,0.308565,
1763922812669496589,5174222991,50.5894,0.322813,
1763922812675492659,5180219061,50.6492,0.14845,
1763922812681486914,5186213483,50.7091,0.305727,
1763922812687495169,5192221701,50.7686,0.282975,
1763922812693499220,5198225752,50.8282,0.375474,
1763922812699487438,5204213822,50.8876,0.453284,
1763922812705494452,5210221040,50.9475,0.308671,
1763922812711498281,5216224720,51.0074,0.373414,
1763922812717487258,5222213772,51.0669,0.479058,
1763922812723496180,5228222675,51.1263,0.603976,
1763922812729498176,5234224689,51.1858,0.570043,
1763922812735487912,5240214314,51.2455,0.483796,
1763922812741502667,5246229051,51.3052,0.305229,
1763922812747497941,5252224306,51.3652,0.181062,
1763922812753488418,5258214913,51.4247,0.364403,
1763922812759495302,5264221705,51.4844,0.46734,
1763922812765497613,5270224034,51.5439,0.465118,
1763922812771504683,5276231215,51.6036,0.167386,
1763922812777496271,5282222692,51.6633,0.456761,
1763922812783500989,5288227595,51.7231,0.35279,
1763922812789489818,5294216239,51.7826,0.46803,
1763922812795500054,5300226512,51.842,0.651988,
1763922812801504939,5306231452,51.9016,0.598033,
1763922812807492601,5312218985,51.9613,0.481525,
1763922812813496597,5318223110,52.0209,0.17635,
1763922812819500685,5324227217,52.0809,0.368805,
1763922812825492311,5330218694,52.1404,0.450565,
1763922812831499769,5336226190,52.2001,0.324957,
1763922812837504117,5342230519,52.2596,0.357329,
1763922812843493946,5348220367,52.3195,0.187024,
1763922812849498645,5354225047,52.379,0.485719,
1763922812855500993,5360227377,52.4386,0.486453,
1763922812861494785,5366221187,52.4984,0.345888,
1763922812867500947,5372227405,52.5579,0.388922,
1763922812873499850,5378226253,52.6174,0.505552,
1763922812879499383,5384225896,52.6768,0.284668,
1763922812885501434,5390227818,52.7369,0.1813,
1763922812891502060,5396228443,52.7966,0.308368,
1763922812897499648,5402226180,52.8561,0.564557,
1763922812903505792,5408232305,52.9157,0.523706,
1763922812909501399,5414227801,52.9754,0.365133,
1763922812915503246,5420229759,53.0353,0.307332,
1763922812921506668,5426233070,53.0948,0.368243,
1763922812927499552,5432225992,53.1544,0.53753,
1763922812933505215,5438231617,53.2139,0.536352,
1763922812939509359,5444235779,53.2735,0.513626,
1763922812945498336,5450224738,53.3329,0.592228,
1763922812951508683,5456235215,53.3927,0.278133,
1763922812957508938,5462235563,53.4525,0.252781,
1763922812963501767,5468228169,53.5123,0.28644,
1763922812969510948,5474237387,53.572,0.416862,
1763922812975510814,5480237254,53.6314,0.440161,
1763922812981500625,5486227008,53.691,0.229572,
1763922812987514028,5492240430,53.7511,0.289126,
1763922812993507153,5498233574,53.8105,0.363458,
1763922812999507927,5504234310,53.8701,0.503632,
1763922813005516367,5510242880,53.9295,0.515067,
1763922813011503566,5516229968,53.9891,0.446914,
1763922813017508710,5522235094,54.0487,0.487686,
1763922813023512150,5528238552,54.1085,0.320015,
1763922813029507257,5534233752,54.1683,0.313558,
1763922813035510086,5540236507,54.2278,0.306914,
1763922813041507915,5546234299,54.2876,0.414841,
1763922813047508744,5552235257,54.3471,0.702781,
1763922813053510314,5558236716,54.4069,0.212468,
1763922813059510439,5564236860,54.4668,0.411718,
1763922813065511046,5570237689,54.5262,0.255394,
1763922813071512190,5576238610,54.5859,0.383936,
1763922813077517111,5582243884,54.6453,0.427141,
1763922813083511181,5588237583,54.7047,0.383175,
1763922813089515232,5594241745,54.7643,0.389598,
1763922813095513339,5600239723,54.8241,0.168323,
1763922813101505853,5606232255,54.8839,0.428525,
1763922813107515812,5612242251,54.9435,0.479497,
1763922813113512104,5618238506,55.0032,0.34624,
1763922813119511692,5624238205,55.0628,0.384561,
1763922813125513817,5630240201,55.1225,0.356,
1763922813131513832,5636240215,55.1822,0.449588,
1763922813137511586,5642238100,55.2415,0.410588,
1763922813143513360,5648239762,55.3014,0.404568,
1763922813149513763,5654240165,55.3609,0.625478,
1763922813155507851,5660234346,55.4203,0.493196,
1763922813161515347,5666241805,55.4797,0.281188,
1763922813167515731,5672242115,55.5398,0.173122,
1763922813173578024,5678304815,55.5946,0.193646,
1763922813178651147,5683377919,55.6491,0.432084,
1763922813184571161,5689297822,55.7089,0.463871,
1763922813190562953,5695289595,55.7684,0.427447,
1763922813196563948,5701290610,55.8281,0.380313,
1763922813202579926,5707306902,55.8879,0.374565,
1763922813208561236,5713287897,55.941,0.469259,
1763922813213679526,5718406187,55.997,0.535246,
1763922813219608614,5724335164,56.0564,0.437195,
1763922813225524295,5730250771,56.1092,0.534467,
1763922813230540640,5735267134,56.1658,0.325027,
1763922813236598784,5741325260,56.2253,0.19777,
1763922813242525501,5747251978,56.2785,0.318449,
1763922813247549513,5752276082,56.3348,0.49491,
1763922813253553972,5758280448,56.3943,0.44398,
1763922813259543634,5764270185,56.4474,0.473582,
1763922813264548202,5769274863,56.5041,0.096136,
1763922813270554383,5775281062,56.5636,0.469849,
1763922813276571804,5781298466,56.623,0.498705,
1763922813282663504,5787390239,56.6828,0.392866,
1763922813288657851,5793384420,56.7424,0.418974,
1763922813294529254,5799255823,56.8017,0.467417,
1763922813300537342,5805263819,56.8616,0.489775,
1763922813306566857,5811293333,56.9213,0.142034,
1763922813312570834,5817297495,56.9805,0.38496,
1763922813318564348,5823291009,57.0342,0.345852,
1763922813323523286,5828249928,57.0833,0.325184,
1763922813328622501,5833349163,57.1398,0.406459,
1763922813334576904,5839303584,57.1934,0.188627,
1763922813339550509,5844277170,57.2497,0.405388,
1763922813345626264,5850352925,57.309,0.504174,
1763922813351591741,5856318513,57.3681,0.448473,
1763922813357562440,5862289009,57.4283,0.595062,
1763922813363574362,5868301042,57.4878,0.512056,
1763922813369644932,5874371500,57.5474,0.41999,
1763922813375565427,5880291922,57.6071,0.193995,
1763922813381643812,5886370288,57.6668,0.173356,
1763922813387573826,5892300413,57.7267,0.464678,
1763922813393649544,5898376020,57.7862,0.526428,
1763922813399568595,5904295090,57.8457,0.393751,
1763922813405576443,5910303104,57.9057,0.172758,
1763922813411650327,5916376822,57.9651,0.492413,
1763922813417541563,5922268169,58.0182,0.382416,
1763922813422557335,5927283922,58.0744,0.538816,
1763922813428524775,5933251566,58.134,0.384305,
1763922813434571678,5939298172,58.1937,0.412729,
1763922813440569951,5945296446,58.2531,0.361817,
1763922813446577336,5951304108,58.313,0.246081,
1763922813452575276,5957301863,58.3721,0.389188,
1763922813458565438,5963291914,58.4325,0.449573,
1763922813464537008,5969263595,58.4852,0.343587,
1763922813469558038,5974284607,58.5414,0.434157,
1763922813475561849,5980288343,58.6014,0.230541,
1763922813481571900,5986298469,58.6612,0.485709,
1763922813487582192,5992308668,58.7208,0.374855,
1763922813493572577,5998299053,58.7802,0.410896,
1763922813499573628,6004300400,58.8398,0.500105,
1763922813505652475,6010379155,58.8993,0.447061,
1763922813511576064,6016302558,58.959,0.326481,
1763922813517576318,6022302998,59.0189,0.126967,
1763922813523578610,6028305179,59.0786,0.368335,
1763922813529571847,6034298508,59.138,0.531614,
1763922813534561803,6039288483,59.1879,0.558019,
1763922813540563817,6045290497,59.2473,0.380801,
1763922813546572850,6051299326,59.3072,0.193232,
1763922813552661216,6057387692,59.3666,0.502125,
1763922813558548971,6063275632,59.4265,0.610625,
1763922813564574707,6069301221,59.486,0.412848,
1763922813570653537,6075379994,59.5454,0.421395,
1763922813576582699,6081309453,59.605,0.427026,
1763922813582582491,6087308985,59.6647,0.360399,
1763922813588582949,6093309722,59.7246,0.196924,
1763922813594576908,6099303384,59.7843,0.249218,
1763922813600754978,6105481751,59.8438,0.469407,
1763922813606553770,6111280264,59.9036,0.387153,
1763922813612552673,6117279223,59.9639,0.385371,
1763922813618561854,6123288663,60.0228,0.375601,
1763922813624555201,6129281788,60.0824,0.455219,
1763922813630544437,6135270988,60.1419,0.52204,
1763922813636559137,6141285891,60.2017,0.540861,
1763922813642554392,6147280961,60.2611,0.576932,
1763922813648545906,6153272364,60.3207,0.493755,
1763922813654557661,6159284211,60.3802,0.406379,
1763922813660553194,6165279670,60.4404,0.177956,
1763922813666545726,6171272184,60.4999,0.364004,
1763922813672558148,6177284809,60.5594,0.439794,
1763922813678554829,6183281305,60.619,0.60542,
1763922813684546750,6189273208,60.6789,0.238114,
1763922813690558487,6195285148,60.7386,0.294103,
1763922813696556427,6201282996,60.798,0.495119,
1763922813702546219,6207272677,60.8577,0.448131,
1763922813708559252,6213285894,60.917,0.597635,
1763922813714557081,6219283538,60.9768,0.454276,
1763922813720547854,6225274312,61.0363,0.330833,
1763922813726559905,6231286548,61.0959,0.311462,
1763922813732557568,6237284044,61.1559,0.272765,
1763922813738550323,6243276780,61.2156,0.528024,
1763922813744561355,6249287998,61.2751,0.48178,
1763922813750560055,6255286512,61.3345,0.425639,
1763922813756550735,6261277175,61.3945,0.255953,
1763922813762562102,6267288744,61.4542,0.392131,
1763922813768559319,6273285870,61.5138,0.449917,
1763922813774551204,6279277754,61.5732,0.355602,
1763922813780566014,6285292676,61.6328,0.379628,
1763922813786561751,6291288301,61.6924,0.524122,
1763922813792553098,6297279538,61.7521,0.299455,
1763922813798562909,6303289441,61.812,0.0945806,
1763922813804561664,6309288121,61.8715,0.29904,
1763922813810559196,6315285654,61.931,0.629799,
1763922813816565063,6321291724,61.9909,0.393108,
1763922813822562595,6327289053,62.0502,0.409992,
1763922813828552739,6333279197,62.1101,0.318148,
1763922813834563253,6339289729,62.1698,0.452167,
1763922813840567767,6345294707,62.2294,0.495641,
1763922813846562226,6351288684,62.2887,0.506972,
1763922813852566648,6357293105,62.3482,0.639773,
1763922813858566106,6363292582,62.4078,0.576257,
1763922813864555750,6369282578,62.4676,0.318974,
1763922813870573431,6375300018,62.5275,0.21708,
1763922813876567686,6381294236,62.5872,0.348631,
1763922813882564515,6387290973,62.6465,0.648654,
1763922813888572140,6393298839,62.7063,0.414331,
1763922813894566988,6399293445,62.766,0.160536,
1763922813900558002,6405284460,62.8258,0.255388,
1763922813906575572,6411302140,62.8852,0.526911,
1763922813912571141,6417297599,62.945,0.518595,
1763922813918559489,6423285947,63.0044,0.438558,
1763922813924572522,6429299164,63.064,0.366207,
1763922813930570610,6435297049,63.1234,0.594073,
1763922813936572846,6441299508,63.1832,0.346083,
1763922813942572435,6447299133,63.2431,0.256176,
1763922813948571541,6453298110,63.3029,0.320573,
1763922813954568018,6459294661,63.3623,0.473804,
1763922813960573218,6465299824,63.4221,0.574423,
1763922813966576158,6471302616,63.4819,0.141581,
1763922813972579728,6477306389,63.5415,0.407009,
1763922813978577353,6483304014,63.601,0.263573,
1763922813984576497,6489303047,63.6607,0.51563,
1763922813990578641,6495305191,63.7203,0.466514,
1763922813996577951,6501304409,63.7798,0.444058,
1763922814002575725,6507302201,63.8393,0.346879,
1763922814008578239,6513305159,63.8993,0.219493,
1763922814014577920,6519304377,63.959,0.503481,
1763922814020577119,6525303577,64.0185,0.387013,
1763922814026575374,6531301850,64.0783,0.427066,
1763922814032581036,6537307494,64.1377,0.343646,
1763922814038577902,6543304360,64.1978,0.334929,
1763922814044569546,6549296041,64.2573,0.411161,
1763922814050579653,6555306203,64.3169,0.370716,
1763922814056579926,6561306458,64.3764,0.321192,
1763922814062569848,6567296305,64.4361,0.479176,
1763922814068581973,6573308449,64.4955,0.554802,
1763922814074586913,6579313371,64.5551,0.393052,
1763922814080572446,6585299014,64.6149,0.0251257,
1763922814086579608,6591306084,64.6746,0.396191,
1763922814092579863,6597306376,64.7343,0.55997,
1763922814098580673,6603307242,64.7938,0.383152,
1763922814104567021,6609293590,64.8535,0.21429,
1763922814110574924,6615301326,64.9132,0.331745,
1763922814116566734,6621293118,64.9727,0.615501,
1763922814122564582,6627290947,65.0325,0.433721,
1763922814128568281,6633294776,65.0922,0.390652,
1763922814134567536,6639294012,65.1514,0.533922,
1763922814140569661,6645296156,65.2109,0.584977,
1763922814146567250,6651293726,65.2707,0.383202,
1763922814152584708,6657311184,65.3306,0.0973674,
1763922814158570148,6663296532,65.3902,0.314786,
1763922814164570459,6669296972,65.4497,0.645718,
1763922814170570491,6675296893,65.5092,0.525653,
1763922814176569709,6681296093,65.5693,0.104575,
1763922814182570631,6687297014,65.6289,0.270165,
1763922814188574312,6693300732,65.6884,0.422745,
1763922814194568918,6699295302,65.7478,0.614724,
1763922814200571988,6705298372,65.8075,0.400878,
1763922814206576299,6711302719,65.8671,0.455588,
1763922814212587868,6717314419,65.9267,0.474818,
1763922814218564697,6723291081,65.9863,0.38966,
1763922814224573711,6729300132,66.0463,0.363558,
1763922814230570503,6735296961,66.1059,0.401599,
1763922814236572351,6741298753,66.1653,0.452743,
1763922814242569939,6747296323,66.2248,0.399038,
1763922814248567175,6753293559,66.2846,0.321721,
1763922814254579134,6759305610,66.3444,0.377413,
1763922814260571778,6765298254,66.404,0.546989,
1763922814266574736,6771301231,66.4634,0.538898,
1763922814272578399,6777304930,66.5229,0.482244,
1763922814278568431,6783294908,66.5828,0.336807,
1763922814284574075,6789300459,66.6423,0.311402,
1763922814290576534,6795303029,66.702,0.234623,
1763922814296569159,6801295654,66.7618,0.373516,
1763922814302576784,6807303279,66.8215,0.458687,
1763922814308575539,6813301923,66.8809,0.416624,
1763922814314569961,6819296418,66.9405,0.43427,
1763922814320577086,6825303618,67.0002,0.49062,
1763922814326575063,6831301484,67.06,0.406821,
1763922814332577540,6837303961,67.1196,0.364652,
1763922814338577721,6843304216,67.1792,0.421779,
1763922814344571032,6849297397,67.2387,0.761933,
1763922814350579972,6855306337,67.2983,0.552394,
1763922814356576171,6861302536,67.3578,0.304276,
1763922814362570241,6867296624,67.4178,0.109374,
1763922814368582033,6873308490,67.4774,0.440971,
1763922814374576751,6879303208,67.5369,0.520568,
1763922814380576709,6885303074,67.5966,0.429597,
1763922814386582779,6891309162,67.6563,0.180454,
1763922814392572997,6897299491,67.716,0.360319,
1763922814398577011,6903303487,67.7755,0.587083,
1763922814404581858,6909308223,67.8353,0.358795,
1763922814410579632,6915306108,67.8947,0.645118,
1763922814416578405,6921304789,67.9543,0.419932,
1763922814422581049,6927307414,68.0137,0.608402,
1763922814428579396,6933305780,68.0736,0.267052,
1763922814434579151,6939305498,68.1335,0.267808,
1763922814440574610,6945300975,68.1931,0.395972,
1763922814446586809,6951313211,68.2525,0.505382,
1763922814452583435,6957309892,68.3122,0.505203,
